"订单编号","支付状态","发货状态","是否预售订单","下单时间","支付时间","发货时间","会员","客服","产品分类","产品名称","商品价格","成交价","数量","商品小计","订单总价","配送费用","已支付金额","支付手续费","优惠券使用金额","优惠券编号","优惠券面额","支付方式","收货人","省份","市","县/区","邮编"
`400201707131407463062`,"未支付","未发货","否","2017-07-13 14:07:46","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407462998`,"未支付","未发货","否","2017-07-13 14:07:46","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407457707`,"未支付","未发货","否","2017-07-13 14:07:45","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407426849`,"未支付","未发货","否","2017-07-13 14:07:42","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407422474`,"未支付","未发货","否","2017-07-13 14:07:42","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407417181`,"未支付","未发货","否","2017-07-13 14:07:41","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407416952`,"未支付","未发货","否","2017-07-13 14:07:41","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407357285`,"未支付","未发货","否","2017-07-13 14:07:35","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131407354968`,"未支付","未发货","否","2017-07-13 14:07:35","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131405179245`,"已支付","未发货","否","2017-07-13 14:05:17","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131405173708`,"已支付","未发货","否","2017-07-13 14:05:17","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131405163258`,"已支付","未发货","否","2017-07-13 14:05:16","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131405155407`,"已支付","未发货","否","2017-07-13 14:05:15","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131405153880`,"未支付","未发货","否","2017-07-13 14:05:15","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131405152465`,"未支付","未发货","否","2017-07-13 14:05:15","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131405113793`,"已支付","未发货","否","2017-07-13 14:05:11","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131405106044`,"已支付","未发货","否","2017-07-13 14:05:10","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131405103470`,"未支付","未发货","否","2017-07-13 14:05:10","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131405091351`,"未支付","未发货","否","2017-07-13 14:05:09","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131405027642`,"未支付","未发货","否","2017-07-13 14:05:02","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131405022104`,"未支付","未发货","否","2017-07-13 14:05:02","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131404507883`,"已支付","未发货","否","2017-07-13 14:04:50","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131404499739`,"已支付","未发货","否","2017-07-13 14:04:49","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131404497070`,"已支付","未发货","否","2017-07-13 14:04:49","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131404484664`,"已支付","未发货","否","2017-07-13 14:04:48","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131404432394`,"已支付","未发货","否","2017-07-13 14:04:43","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131404423088`,"已支付","未发货","否","2017-07-13 14:04:42","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131359224139`,"未支付","未发货","否","2017-07-13 13:59:22","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131359221416`,"已支付","未发货","否","2017-07-13 13:59:22","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131358565120`,"已支付","未发货","否","2017-07-13 13:58:56","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131357458589`,"未支付","未发货","否","2017-07-13 13:57:45","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131357448592`,"已支付","未发货","否","2017-07-13 13:57:44","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131357371023`,"已支付","未发货","否","2017-07-13 13:57:37","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131357228006`,"已支付","未发货","否","2017-07-13 13:57:22","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131357213342`,"已支付","未发货","否","2017-07-13 13:57:21","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131357213221`,"未支付","未发货","否","2017-07-13 13:57:21","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131356476602`,"已支付","未发货","否","2017-07-13 13:56:47","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131356473849`,"未支付","未发货","否","2017-07-13 13:56:47","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131356436636`,"已支付","未发货","否","2017-07-13 13:56:43","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131355386408`,"未支付","未发货","否","2017-07-13 13:55:38","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131355385809`,"已支付","未发货","否","2017-07-13 13:55:38","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131355385170`,"已支付","未发货","否","2017-07-13 13:55:38","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131355379336`,"已支付","未发货","否","2017-07-13 13:55:37","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131355373185`,"未支付","未发货","否","2017-07-13 13:55:37","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131355212243`,"未支付","未发货","否","2017-07-13 13:55:21","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131355205986`,"未支付","未发货","否","2017-07-13 13:55:20","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131355205834`,"已支付","未发货","否","2017-07-13 13:55:20","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131355202055`,"已支付","未发货","否","2017-07-13 13:55:20","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131355018991`,"已支付","未发货","否","2017-07-13 13:55:01","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131355012711`,"未支付","未发货","否","2017-07-13 13:55:01","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131355007344`,"未支付","未发货","否","2017-07-13 13:55:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131353154782`,"已支付","未发货","否","2017-07-13 13:53:15","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131353152594`,"未支付","未发货","否","2017-07-13 13:53:15","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131353129744`,"未支付","未发货","否","2017-07-13 13:53:12","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131353028663`,"已支付","未发货","否","2017-07-13 13:53:02","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131353025436`,"已支付","未发货","否","2017-07-13 13:53:02","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131352546675`,"已支付","未发货","否","2017-07-13 13:52:54","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131352085009`,"未支付","未发货","否","2017-07-13 13:52:08","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131352073289`,"已支付","未发货","否","2017-07-13 13:52:07","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131352073190`,"未支付","未发货","否","2017-07-13 13:52:07","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131352072957`,"已支付","未发货","否","2017-07-13 13:52:07","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","微信支付","","","","",""
`400201707131351405252`,"未支付","未发货","否","2017-07-13 13:51:40","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131351347147`,"未支付","未发货","否","2017-07-13 13:51:34","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131145455250`,"未支付","未发货","否","2017-07-13 11:45:45","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131145056801`,"未支付","未发货","否","2017-07-13 11:45:05","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131134513137`,"未支付","未发货","否","2017-07-13 11:34:51","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131134503077`,"未支付","未发货","否","2017-07-13 11:34:50","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131134499820`,"未支付","未发货","否","2017-07-13 11:34:49","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131134494327`,"未支付","未发货","否","2017-07-13 11:34:49","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131134492402`,"未支付","未发货","否","2017-07-13 11:34:49","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131134491724`,"未支付","未发货","否","2017-07-13 11:34:49","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131134216715`,"未支付","未发货","否","2017-07-13 11:34:21","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131134135170`,"未支付","未发货","否","2017-07-13 11:34:13","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131134079794`,"未支付","未发货","否","2017-07-13 11:34:07","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131132058266`,"未支付","未发货","否","2017-07-13 11:32:05","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131127448875`,"未支付","未发货","否","2017-07-13 11:27:44","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131123461774`,"未支付","未发货","否","2017-07-13 11:23:46","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131123382580`,"未支付","未发货","否","2017-07-13 11:23:38","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131123236237`,"未支付","未发货","否","2017-07-13 11:23:23","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131123074185`,"未支付","未发货","否","2017-07-13 11:23:07","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131121076120`,"未支付","未发货","否","2017-07-13 11:21:07","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131120312187`,"未支付","未发货","否","2017-07-13 11:20:31","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131120305899`,"未支付","未发货","否","2017-07-13 11:20:30","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131120214718`,"未支付","未发货","否","2017-07-13 11:20:21","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131119591229`,"未支付","未发货","否","2017-07-13 11:19:59","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131119571390`,"未支付","未发货","否","2017-07-13 11:19:57","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131119367288`,"未支付","未发货","否","2017-07-13 11:19:36","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131119346927`,"未支付","未发货","否","2017-07-13 11:19:34","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131119311230`,"未支付","未发货","否","2017-07-13 11:19:31","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131119299248`,"未支付","未发货","否","2017-07-13 11:19:29","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131119287684`,"未支付","未发货","否","2017-07-13 11:19:28","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131118379870`,"未支付","未发货","否","2017-07-13 11:18:37","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131118365000`,"未支付","未发货","否","2017-07-13 11:18:36","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131118265166`,"未支付","未发货","否","2017-07-13 11:18:26","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131118122828`,"未支付","未发货","否","2017-07-13 11:18:12","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131117004526`,"未支付","未发货","否","2017-07-13 11:17:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131116503833`,"未支付","未发货","否","2017-07-13 11:16:50","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131116399069`,"未支付","未发货","否","2017-07-13 11:16:39","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131116147316`,"未支付","未发货","否","2017-07-13 11:16:14","","","ceshi","暂无客服","收费授权","收费授权","10.000","2.000","6","12","10.000","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131114539250`,"未支付","未发货","否","2017-07-13 11:14:53","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131114285471`,"未支付","未发货","否","2017-07-13 11:14:28","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131114006657`,"未支付","未发货","否","2017-07-13 11:14:00","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131113583423`,"未支付","未发货","否","2017-07-13 11:13:58","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131113572199`,"未支付","未发货","否","2017-07-13 11:13:57","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131113437991`,"未支付","未发货","否","2017-07-13 11:13:43","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131113363045`,"未支付","未发货","否","2017-07-13 11:13:36","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131113053881`,"未支付","未发货","否","2017-07-13 11:13:05","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131112115931`,"未支付","未发货","否","2017-07-13 11:12:11","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131111329804`,"未支付","未发货","否","2017-07-13 11:11:32","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131111169269`,"未支付","未发货","否","2017-07-13 11:11:16","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131004228667`,"未支付","未发货","否","2017-07-13 10:04:22","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707131003014987`,"未支付","未发货","否","2017-07-13 10:03:01","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130954217189`,"未支付","未发货","否","2017-07-13 09:54:21","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130954206503`,"未支付","未发货","否","2017-07-13 09:54:20","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130954186212`,"未支付","未发货","否","2017-07-13 09:54:18","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953565450`,"未支付","未发货","否","2017-07-13 09:53:56","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953556546`,"未支付","未发货","否","2017-07-13 09:53:55","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953542298`,"未支付","未发货","否","2017-07-13 09:53:54","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953304126`,"未支付","未发货","否","2017-07-13 09:53:30","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953299382`,"未支付","未发货","否","2017-07-13 09:53:29","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953291215`,"未支付","未发货","否","2017-07-13 09:53:29","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953285476`,"未支付","未发货","否","2017-07-13 09:53:28","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953282659`,"未支付","未发货","否","2017-07-13 09:53:28","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953276806`,"未支付","未发货","否","2017-07-13 09:53:27","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953266800`,"未支付","未发货","否","2017-07-13 09:53:26","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953261161`,"未支付","未发货","否","2017-07-13 09:53:26","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953256035`,"未支付","未发货","否","2017-07-13 09:53:25","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130953239004`,"未支付","未发货","否","2017-07-13 09:53:23","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
`400201707130952517659`,"未支付","未发货","否","2017-07-13 09:52:51","","","ceshi","暂无客服","收费授权","收费授权","20.000","9.500","1","9.5","9.500","0.000","0.000","0.000","0.000","","0.000","支付宝","","","","",""
